$GNRMC,122702.20,A,3600.74920,N,12919.15522,E,2.303,101.78,260620,,,A*75
$GNRMC,122702.30,A,3600.74915,N,12919.15537,E,2.265,98.25,260620,,,A*4E
$GNRMC,122702.40,A,3600.74909,N,12919.15554,E,2.539,98.47,260620,,,A*4B
$GNRMC,122702.50,A,3600.74905,N,12919.15565,E,2.507,99.01,260620,,,A*4A
$GNRMC,122702.60,A,3600.74904,N,12919.15578,E,2.367,100.08,260620,,,A*7C
$GNRMC,122702.70,A,3600.74903,N,12919.15594,E,2.801,99.55,260620,,,A*4A
$GNRMC,122702.80,A,3600.74900,N,12919.15607,E,2.848,98.05,260620,,,A*46
$GNRMC,122702.90,A,3600.74895,N,12919.15622,E,2.745,99.72,260620,,,A*4E
$GNRMC,122703.00,A,3600.74893,N,12919.15636,E,2.732,97.33,260620,,,A*4E
$GNRMC,122703.10,A,3600.74889,N,12919.15651,E,2.679,95.43,260620,,,A*4E
$GNRMC,122703.20,A,3600.74887,N,12919.15662,E,2.625,94.64,260620,,,A*4E
$GNRMC,122703.30,A,3600.74884,N,12919.15673,E,2.481,94.49,260620,,,A*4F
$GNRMC,122703.40,A,3600.74883,N,12919.15679,E,2.207,93.09,260620,,,A*4E
$GNRMC,122703.50,A,3600.74882,N,12919.15688,E,2.452,89.56,260620,,,A*47
$GNRMC,122703.60,A,3600.74884,N,12919.15697,E,2.557,86.94,260620,,,A*49
$GNRMC,122703.70,A,3600.74883,N,12919.15712,E,2.583,85.17,260620,,,A*42
$GNRMC,122703.80,A,3600.74883,N,12919.15727,E,2.798,82.17,260620,,,A*44
$GNRMC,122703.90,A,3600.74884,N,12919.15735,E,2.066,80.08,260620,,,A*4B
$GNRMC,122704.00,A,3600.74884,N,12919.15746,E,2.425,78.66,260620,,,A*4D
$GNRMC,122704.10,A,3600.74886,N,12919.15754,E,2.239,75.12,260620,,,A*48
$GNRMC,122704.20,A,3600.74887,N,12919.15765,E,2.564,73.31,260620,,,A*40
$GNRMC,122704.30,A,3600.74887,N,12919.15775,E,2.379,75.85,260620,,,A*43
$GNRMC,122704.40,A,3600.74887,N,12919.15788,E,2.613,76.83,260620,,,A*4A
$GNRMC,122704.50,A,3600.74891,N,12919.15800,E,2.520,77.30,260620,,,A*49
$GNRMC,122704.60,A,3600.74892,N,12919.15815,E,2.695,74.45,260620,,,A*41
$GNRMC,122704.70,A,3600.74896,N,12919.15825,E,2.457,70.32,260620,,,A*4F
$GNRMC,122704.80,A,3600.74896,N,12919.15846,E,2.834,73.04,260620,,,A*4A
$GNRMC,122704.90,A,3600.74896,N,12919.15861,E,2.783,74.20,260620,,,A*4C
$GNRMC,122705.00,A,3600.74898,N,12919.15873,E,2.538,74.74,260620,,,A*4A
$GNRMC,122705.10,A,3600.74899,N,12919.15887,E,2.629,72.99,260620,,,A*47
$GNRMC,122705.20,A,3600.74897,N,12919.15898,E,2.196,74.72,260620,,,A*44
$GNRMC,122705.30,A,3600.74898,N,12919.15915,E,2.947,76.58,260620,,,A*40
$GNRMC,122705.40,A,3600.74900,N,12919.15929,E,2.992,74.95,260620,,,A*43
$GNRMC,122705.50,A,3600.74901,N,12919.15945,E,3.146,73.56,260620,,,A*41
$GNRMC,122705.60,A,3600.74902,N,12919.15958,E,3.162,73.42,260620,,,A*4E
$GNRMC,122705.70,A,3600.74905,N,12919.15969,E,2.997,73.70,260620,,,A*48
$GNRMC,122705.80,A,3600.74909,N,12919.15982,E,2.948,71.50,260620,,,A*4C
$GNRMC,122705.90,A,3600.74913,N,12919.15992,E,2.773,66.94,260620,,,A*4F
$GNRMC,122706.00,A,3600.74917,N,12919.16004,E,2.732,64.69,260620,,,A*41
$GNRMC,122706.10,A,3600.74920,N,12919.16015,E,2.798,63.03,260620,,,A*4F
$GNRMC,122706.20,A,3600.74921,N,12919.16025,E,2.779,61.41,260620,,,A*45
$GNRMC,122706.30,A,3600.74925,N,12919.16033,E,2.718,58.13,260620,,,A*4D
$GNRMC,122706.40,A,3600.74927,N,12919.16038,E,2.276,59.65,260620,,,A*4E
$GNRMC,122706.50,A,3600.74930,N,12919.16047,E,2.336,60.67,260620,,,A*4C
$GNRMC,122706.60,A,3600.74935,N,12919.16054,E,2.607,51.83,260620,,,A*47
$GNRMC,122706.70,A,3600.74938,N,12919.16066,E,2.651,49.83,260620,,,A*40
$GNRMC,122706.80,A,3600.74940,N,12919.16073,E,2.519,48.82,260620,,,A*4B
