,time,latitude,longitude,enu_x,enu_y,speed,course,Hrage,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
333,794833,,,,,,,,-1.3984375,-1.0625,0.5859375,-1.482421875,-0.390625,0.173828125,24.877777777777794,-22.633333333333326,155.42222222222222
334,794834,,,,,,,,-1.22265625,-1.40625,1.1171875,-0.171875,-0.009765625,0.1328125,24.944444444444457,-23.166666666666686,155.2888888888889
335,794835,,,,,,,,-0.96484375,-1.71484375,1.93359375,1.24609375,0.3125,0.16015625,24.822222222222194,-22.866666666666674,155.25555555555556
336,794836,,,,,,,,-0.80859375,-1.75390625,2.30859375,2.5625,0.666015625,0.220703125,24.51111111111112,-21.75555555555553,155.26666666666668
337,794837,,,,,,,,-1.0,-0.53515625,1.953125,3.515625,0.9765625,0.267578125,24.03333333333336,-20.01111111111112,155.32222222222222
338,794838,,,,,,,,-0.875,-0.34765625,2.07421875,4.123046875,0.953125,0.19921875,23.455555555555577,-17.80000000000001,155.38888888888889
339,794839,,,,,,,,-0.8359375,-0.25,1.89453125,4.427734375,0.681640625,0.05078125,22.98888888888888,-15.333333333333314,155.46666666666667
340,794840,36.012832333333336,129.32207699999998,313.4483455667631,47.97696772924057,0.1,65535.0,,-0.47265625,0.171875,0.25390625,4.361328125,0.4609375,-0.12890625,22.666666666666686,-12.766666666666652,155.5888888888889
341,794841,,,,,,,,-0.25,0.41015625,-0.9140625,3.896484375,0.435546875,-0.328125,22.433333333333337,-10.311111111111131,155.7888888888889
342,794842,,,,,,,,-0.17578125,0.46484375,-1.78125,3.103515625,0.630859375,-0.546875,22.166666666666686,-8.199999999999989,156.12222222222223
343,794843,,,,,,,,-0.5390625,0.484375,-1.7890625,2.14453125,0.701171875,-0.6484375,21.833333333333314,-6.53333333333336,156.55555555555554
344,794844,,,,,,,,-1.0234375,1.125,-1.484375,1.177734375,0.484375,-0.5703125,21.544444444444423,-5.47777777777776,156.95555555555555
345,794845,,,,,,,,-0.53125,0.6953125,-1.46875,0.294921875,0.26953125,-0.439453125,21.333333333333314,-4.922222222222217,157.3111111111111
346,794846,,,,,,,,-0.25390625,0.03515625,-0.73828125,-0.365234375,0.029296875,-0.3359375,21.26666666666665,-4.844444444444434,157.57777777777778
347,794847,,,,,,,,-0.00390625,-0.203125,0.2265625,-0.69140625,-0.400390625,-0.244140625,21.377777777777794,-5.077777777777783,157.75555555555556
348,794848,,,,,,,,0.70703125,0.51171875,-0.125,-0.94140625,-0.98046875,-0.2421875,21.77777777777777,-5.51111111111112,157.87777777777777
349,794849,,,,,,,,0.40625,0.7265625,-0.26171875,-1.373046875,-1.458984375,-0.287109375,22.47777777777776,-6.133333333333326,157.96666666666667
350,794850,36.01283216666666,129.32207733333334,313.4783959210015,47.958475594363335,0.0,65535.0,,0.19140625,0.5859375,0.07421875,4.361328125,0.4609375,-0.12890625,23.344444444444434,-7.01111111111112,158.0222222222222
351,794851,,,,,,,,0.5546875,0.671875,-0.26953125,-1.994140625,-1.390625,0.01171875,24.19999999999999,-8.122222222222206,157.96666666666667
352,794852,,,,,,,,0.453125,1.3203125,-0.58984375,-2.07421875,-0.962890625,0.27734375,24.844444444444434,-9.377777777777794,157.77777777777777
353,794853,,,,,,,,0.16796875,1.515625,-0.296875,-2.115234375,-0.59375,0.607421875,25.23333333333335,-10.722222222222229,157.43333333333334
354,794854,,,,,,,,-0.015625,0.99609375,0.1015625,-2.111328125,-0.48828125,0.916015625,25.444444444444457,-12.144444444444446,156.9111111111111
355,794855,,,,,,,,-0.15234375,-0.1328125,0.39453125,-2.048828125,-0.52734375,1.076171875,25.588888888888903,-13.588888888888903,156.24444444444444
356,794856,,,,,,,,-0.26171875,-0.14453125,0.58203125,-1.896484375,-0.591796875,1.0703125,25.73333333333335,-15.077777777777783,155.48888888888888
357,794857,,,,,,,,-0.3984375,-0.18359375,0.796875,-1.603515625,-0.630859375,0.96484375,25.911111111111097,-16.399999999999977,154.77777777777777
358,794858,,,,,,,,-0.30859375,-0.2734375,0.8125,-1.1796875,-0.583984375,0.83203125,26.088888888888903,-17.47777777777776,154.12222222222223
359,794859,,,,,,,,-0.40625,-0.43359375,0.74609375,-0.66796875,-0.4140625,0.74609375,26.22222222222223,-18.28888888888889,153.53333333333333
360,794860,36.01283183333333,129.32207783333334,313.5234717790954,47.92149079040348,0.1,65535.0,,-0.25390625,-0.79296875,0.76171875,-0.0703125,-0.037109375,0.69921875,26.21111111111111,-18.69999999999999,153.07777777777778
361,794861,,,,,,,,-0.21484375,-1.20703125,0.78515625,0.578125,0.55078125,0.58984375,25.944444444444457,-18.69999999999999,152.75555555555556
362,794862,,,,,,,,-0.359375,-1.26171875,0.73046875,1.185546875,1.0546875,0.384765625,25.411111111111097,-18.24444444444447,152.63333333333333
363,794863,,,,,,,,-0.91015625,-0.41015625,1.03515625,1.662109375,1.189453125,0.099609375,24.76666666666665,-17.399999999999977,152.7111111111111
364,794864,,,,,,,,-1.0546875,-0.18359375,0.9765625,1.98828125,0.822265625,-0.173828125,24.21111111111111,-16.27777777777777,152.93333333333334
365,794865,,,,,,,,-0.8984375,-0.265625,0.48828125,2.1640625,0.31640625,-0.43359375,23.933333333333337,-14.944444444444457,153.22222222222223
366,794866,,,,,,,,-0.43359375,-0.19140625,-0.52734375,2.173828125,0.044921875,-0.66796875,23.911111111111097,-13.588888888888903,153.5888888888889
367,794867,,,,,,,,-0.5625,-0.18359375,-0.48828125,2.046875,-0.013671875,-0.8203125,23.98888888888888,-12.166666666666686,154.06666666666666
368,794868,,,,,,,,-0.5703125,0.07421875,-0.375,1.830078125,-0.005859375,-0.86328125,24.088888888888903,-10.855555555555554,154.5888888888889
369,794869,,,,,,,,-0.5078125,0.35546875,-0.16796875,1.537109375,-0.08984375,-0.82421875,24.18888888888887,-9.677777777777806,155.11111111111111
370,794870,36.01283083333333,129.322078,313.53850058582526,47.81053208898075,0.0,65535.0,,-0.2734375,0.7890625,0.32421875,-0.0703125,-0.037109375,0.69921875,24.366666666666674,-8.733333333333348,155.56666666666666
371,794871,,,,,,,,0.0703125,0.671875,0.29296875,0.8125,-0.517578125,-0.607421875,24.655555555555566,-7.97777777777776,155.96666666666667
372,794872,,,,,,,,0.24609375,0.5234375,0.30078125,0.447265625,-0.630859375,-0.52734375,25.0,-7.51111111111112,156.26666666666668
373,794873,,,,,,,,0.26171875,0.36328125,0.24609375,0.125,-0.65625,-0.451171875,25.411111111111097,-7.2222222222222285,156.53333333333333
374,794874,,,,,,,,0.20703125,0.22265625,-0.265625,-0.140625,-0.509765625,-0.396484375,25.76666666666665,-7.133333333333326,156.77777777777777
375,794875,,,,,,,,0.0234375,0.30859375,-0.48046875,-0.33984375,-0.22265625,-0.369140625,26.0,-7.177777777777806,157.0
376,794876,,,,,,,,-0.18359375,0.44921875,-0.51171875,-0.427734375,0.05078125,-0.337890625,26.066666666666663,-7.288888888888891,157.22222222222223
377,794877,,,,,,,,-0.20703125,0.26953125,0.21484375,-0.310546875,0.265625,-0.287109375,25.98888888888888,-7.411111111111097,157.44444444444446
378,794878,,,,,,,,-0.25390625,0.26953125,0.39453125,0.02734375,0.431640625,-0.193359375,25.81111111111113,-7.411111111111097,157.63333333333333
379,794879,,,,,,,,-0.2890625,0.28515625,0.33203125,0.44140625,0.525390625,-0.068359375,25.53333333333336,-7.2222222222222285,157.76666666666668
380,794880,36.01283033333333,129.3220785,313.58357710718735,47.75505407791818,0.0,65535.0,,-0.16015625,0.19140625,0.1171875,0.79296875,0.60546875,0.0234375,25.21111111111111,-6.833333333333314,157.83333333333334
381,794881,,,,,,,,-0.640625,0.27734375,-0.15234375,1.013671875,0.677734375,0.103515625,24.855555555555554,-6.344444444444434,157.84444444444443
382,794882,,,,,,,,-0.921875,0.60546875,-0.4140625,1.041015625,0.7421875,0.228515625,24.422222222222217,-5.7444444444444684,157.8
383,794883,,,,,,,,-0.76171875,0.6796875,-0.5390625,0.90625,0.83203125,0.32421875,23.955555555555577,-5.2333333333333485,157.67777777777778
384,794884,,,,,,,,-0.65234375,0.35546875,-0.34765625,0.724609375,0.91015625,0.318359375,23.444444444444457,-4.833333333333314,157.53333333333333
385,794885,,,,,,,,-0.3359375,-0.54296875,0.76171875,0.599609375,0.92578125,0.1796875,22.899999999999977,-4.48888888888888,157.44444444444446
386,794886,,,,,,,,0.0859375,-0.703125,1.14453125,0.60546875,0.876953125,-0.111328125,22.377777777777794,-4.133333333333326,157.46666666666667
387,794887,,,,,,,,0.28125,-0.54296875,1.26953125,0.666015625,0.7421875,-0.48828125,21.933333333333337,-3.6888888888888687,157.7
388,794888,,,,,,,,0.328125,0.09765625,1.24609375,0.7109375,0.443359375,-0.837890625,21.600000000000023,-3.1333333333333258,158.14444444444445
389,794889,,,,,,,,0.46484375,0.15625,0.42578125,0.62890625,0.103515625,-1.15234375,21.46666666666664,-2.51111111111112,158.76666666666668
390,794890,36.01283,129.32207866666667,313.5986032746713,47.71806820118267,0.1,65535.0,,0.41796875,0.2265625,-0.48828125,0.263671875,-0.16015625,-1.423828125,21.51111111111112,-1.9666666666666401,159.56666666666666
391,794891,,,,,,,,-0.02734375,0.5625,-1.09375,-0.376953125,-0.416015625,-1.572265625,21.68888888888887,-1.6666666666666856,160.4777777777778
392,794892,,,,,,,,-0.65625,0.078125,-0.73046875,-1.056640625,-0.6484375,-1.515625,22.01111111111112,-1.7222222222222285,161.4111111111111
393,794893,,,,,,,,-0.71875,-0.1640625,-0.43359375,-1.478515625,-0.841796875,-1.314453125,22.46666666666664,-2.1333333333333258,162.3
394,794894,,,,,,,,-0.62109375,-0.1484375,-0.546875,-1.759765625,-1.14453125,-1.150390625,23.055555555555543,-2.7777777777777715,163.05555555555554
395,794895,,,,,,,,-0.8125,-0.0234375,-0.40625,-1.919921875,-1.4765625,-1.009765625,23.833333333333314,-3.577777777777783,163.6888888888889
396,794896,,,,,,,,-0.6484375,0.80078125,-0.26953125,-1.9453125,-1.73046875,-0.87109375,24.73333333333335,-4.422222222222217,164.2
397,794897,,,,,,,,-0.4765625,1.125,-0.0234375,-1.92578125,-1.890625,-0.75390625,25.833333333333314,-5.377777777777794,164.63333333333333
398,794898,,,,,,,,0.05078125,0.99609375,0.37890625,-1.837890625,-1.931640625,-0.658203125,26.96666666666664,-6.322222222222194,164.96666666666667
399,794899,,,,,,,,0.9140625,0.46875,0.89453125,-1.703125,-1.859375,-0.5703125,28.055555555555543,-7.211111111111109,165.22222222222223
400,794900,36.012829499999995,129.32207966666667,313.6887543367345,47.66259180115727,0.1,65535.0,166.0,0.41796875,0.2265625,-0.48828125,-1.591796875,-1.75390625,-0.384765625,21.51111111111112,-1.9666666666666401,159.56666666666666
401,794901,,,,,,,,0.41796875,0.2265625,-0.48828125,-1.591796875,-1.75390625,-0.384765625,21.51111111111112,-1.9666666666666401,159.56666666666666
402,794902,,,,,,,,0.41796875,0.2265625,-0.48828125,-1.591796875,-1.75390625,-0.384765625,21.51111111111112,-1.9666666666666401,159.56666666666666
403,794903,,,,,,,,0.41796875,0.2265625,-0.48828125,-1.591796875,-1.75390625,-0.384765625,21.51111111111112,-1.9666666666666401,159.56666666666666
404,794904,,,,,,,,0.41796875,0.2265625,-0.48828125,-1.591796875,-1.75390625,-0.384765625,21.51111111111112,-1.9666666666666401,159.56666666666666
405,794905,,,,,,,,0.41796875,0.2265625,-0.48828125,-1.591796875,-1.75390625,-0.384765625,21.51111111111112,-1.9666666666666401,159.56666666666666
406,794906,,,,,,,,0.41796875,0.2265625,-0.48828125,-1.591796875,-1.75390625,-0.384765625,21.51111111111112,-1.9666666666666401,159.56666666666666
407,794907,,,,,,,,0.41796875,0.2265625,-0.48828125,-1.591796875,-1.75390625,-0.384765625,21.51111111111112,-1.9666666666666401,159.56666666666666
408,794908,,,,,,,,0.41796875,0.2265625,-0.48828125,-1.591796875,-1.75390625,-0.384765625,21.51111111111112,-1.9666666666666401,159.56666666666666
409,794909,,,,,,,,0.41796875,0.2265625,-0.48828125,-1.591796875,-1.75390625,-0.384765625,21.51111111111112,-1.9666666666666401,159.56666666666666
410,794910,36.012829333333336,129.32207983333333,313.70377984386664,47.64409913151299,0.1,65535.0,,-0.35546875,0.69921875,0.2421875,1.615234375,0.380859375,-0.904296875,29.177777777777806,-6.800000000000011,166.1888888888889
411,794911,,,,,,,,-0.35546875,0.69921875,0.2421875,1.615234375,0.380859375,-0.904296875,29.177777777777806,-6.800000000000011,166.1888888888889
412,794912,,,,,,,,-0.35546875,0.69921875,0.2421875,1.615234375,0.380859375,-0.904296875,29.177777777777806,-6.800000000000011,166.1888888888889
413,794913,,,,,,,,-0.33984375,0.53515625,0.2109375,1.3125,0.125,-0.82421875,29.077777777777783,-5.666666666666686,166.77777777777777
414,794914,,,,,,,,-0.33984375,0.53515625,0.2109375,1.3125,0.125,-0.82421875,29.077777777777783,-5.666666666666686,166.77777777777777
415,794915,,,,,,,,-0.33984375,0.53515625,0.2109375,1.3125,0.125,-0.82421875,29.077777777777783,-5.666666666666686,166.77777777777777
416,794916,,,,,,,,-0.33984375,0.53515625,0.2109375,1.3125,0.125,-0.82421875,29.077777777777783,-5.666666666666686,166.77777777777777
417,794917,,,,,,,,-0.33984375,0.53515625,0.2109375,1.3125,0.125,-0.82421875,29.077777777777783,-5.666666666666686,166.77777777777777
418,794918,,,,,,,,-0.65625,0.078125,-0.73046875,-1.056640625,-0.6484375,-1.515625,22.01111111111112,-1.7222222222222285,161.4111111111111
419,794919,,,,,,,,-0.65625,0.078125,-0.73046875,-1.056640625,-0.6484375,-1.515625,22.01111111111112,-1.7222222222222285,161.4111111111111
420,794920,36.01282833333333,129.32207983333333,313.7037838060462,47.533139892095086,0.1,65535.0,,-0.33984375,0.51953125,0.2109375,0.853515625,-0.001953125,-0.623046875,29.066666666666663,-5.544444444444423,166.85555555555555
421,794921,,,,,,,,-0.5078125,1.13671875,-0.0546875,0.3359375,-0.130859375,-0.322265625,29.122222222222206,-5.055555555555543,167.16666666666666
422,794922,,,,,,,,-0.62890625,1.421875,-0.0859375,-0.166015625,-0.328125,0.033203125,29.25555555555553,-4.96666666666664,167.25555555555556
423,794923,,,,,,,,-0.32421875,1.19921875,-0.29296875,-0.646484375,-0.6171875,0.30859375,29.51111111111112,-5.2666666666666515,167.12222222222223
424,794924,,,,,,,,0.03515625,0.82421875,-0.20703125,-1.09375,-1.0234375,0.37109375,29.944444444444457,-5.899999999999977,166.85555555555555
425,794925,,,,,,,,-0.265625,0.94921875,-0.44140625,-1.53125,-1.517578125,0.279296875,30.644444444444446,-6.811111111111131,166.54444444444445
426,794926,,,,,,,,-1.12890625,1.68359375,-0.53515625,-1.9921875,-1.943359375,0.3125,31.577777777777783,-7.97777777777776,166.22222222222223
427,794927,,,,,,,,-1.359375,1.76953125,-0.41015625,-2.431640625,-2.134765625,0.599609375,32.68888888888887,-9.52222222222224,165.7111111111111
428,794928,,,,,,,,-1.2109375,1.4375,-0.375,-2.810546875,-2.107421875,0.98828125,33.78888888888889,-11.455555555555577,164.92222222222222
429,794929,,,,,,,,-0.4296875,0.4609375,-0.1796875,-3.087890625,-2.03515625,1.28515625,34.75555555555553,-13.677777777777806,163.87777777777777
430,794930,36.01282783333333,129.32208083333336,313.7939348735166,47.477663493358776,0.1,65535.0,,-0.05859375,0.20703125,0.09765625,-3.203125,-1.90625,1.40234375,35.655555555555566,-16.27777777777777,162.5888888888889
431,794931,,,,,,,,0.5,-0.0625,1.52734375,-2.828125,-1.4375,1.302734375,36.333333333333314,-18.77777777777777,161.3111111111111
432,794932,,,,,,,,0.55078125,-0.81640625,1.69140625,-2.0546875,-0.939453125,1.048828125,36.73333333333335,-20.78888888888889,160.25555555555556
433,794933,,,,,,,,0.94140625,-1.48828125,0.703125,-1.22265625,-0.5078125,0.619140625,36.93333333333334,-22.177777777777806,159.51111111111112
434,794934,,,,,,,,0.671875,-1.4921875,0.12109375,-0.404296875,0.09765625,0.248046875,36.94444444444446,-22.844444444444434,159.17777777777778
435,794935,,,,,,,,0.3203125,-1.24609375,-0.09375,0.28125,0.626953125,-0.01953125,36.72222222222223,-22.866666666666674,159.2111111111111
436,794936,,,,,,,,-0.50390625,-0.14453125,0.04296875,0.767578125,0.859375,-0.208984375,36.355555555555554,-22.388888888888914,159.51111111111112
437,794937,,,,,,,,-0.6015625,0.12109375,0.125,1.078125,0.859375,-0.30859375,35.94444444444446,-21.622222222222206,159.9111111111111
438,794938,,,,,,,,-0.546875,0.3203125,0.0390625,1.25,0.798828125,-0.357421875,35.55555555555554,-20.68888888888887,160.35555555555555
439,794939,,,,,,,,-0.53125,0.35546875,-0.11328125,1.302734375,0.71484375,-0.36328125,35.21111111111111,-19.71111111111111,160.7888888888889
440,794940,36.0128275,129.32208116666666,313.8239858862094,47.440678154028014,0.1,65535.0,,-0.609375,0.3984375,-0.0234375,1.24609375,0.5234375,-0.3203125,34.95555555555558,-18.80000000000001,161.14444444444445
441,794941,,,,,,,,-0.69921875,0.40234375,0.16015625,1.154296875,0.322265625,-0.2578125,34.75555555555553,-17.922222222222217,161.44444444444446
442,794942,,,,,,,,-0.9140625,0.53125,0.390625,1.07421875,0.13671875,-0.140625,34.666666666666686,-17.166666666666686,161.64444444444445
443,794943,,,,,,,,-0.875,0.5625,0.51171875,0.96875,-0.009765625,0.015625,34.633333333333326,-16.544444444444423,161.7111111111111
444,794944,,,,,,,,-0.21484375,0.34765625,0.6484375,0.828125,-0.0859375,0.123046875,34.633333333333326,-16.055555555555543,161.66666666666666
445,794945,,,,,,,,0.16796875,0.09765625,0.51953125,0.63671875,-0.0703125,0.130859375,34.655555555555566,-15.699999999999989,161.56666666666666
446,794946,,,,,,,,0.12109375,0.18359375,0.5859375,0.419921875,-0.005859375,0.119140625,34.655555555555566,-15.444444444444457,161.48888888888888
447,794947,,,,,,,,0.08203125,0.359375,0.88671875,0.228515625,0.029296875,0.119140625,34.622222222222206,-15.300000000000011,161.42222222222222
448,794948,,,,,,,,-0.015625,0.54296875,0.6484375,0.04296875,-0.0234375,0.1328125,34.5888888888889,-15.266666666666652,161.34444444444443
449,794949,,,,,,,,-0.33203125,0.671875,0.03515625,-0.21875,-0.16796875,0.18359375,34.611111111111086,-15.388888888888914,161.22222222222223
450,794950,36.01282683333333,129.3220815,313.85403822317755,47.36670640129498,0.1,65535.0,,-0.4609375,0.7421875,-0.44140625,-0.54296875,-0.294921875,0.244140625,34.69999999999999,-15.711111111111109,161.04444444444445
451,794951,,,,,,,,-0.9375,0.390625,-0.25390625,-0.77734375,-0.275390625,0.32421875,34.80000000000001,-16.21111111111111,160.8111111111111
452,794952,,,,,,,,-1.09765625,0.24609375,-0.00390625,-0.853515625,-0.234375,0.458984375,34.877777777777794,-16.866666666666674,160.51111111111112
453,794953,,,,,,,,-0.875,0.1796875,0.07421875,-0.83203125,-0.375,0.541015625,34.94444444444446,-17.577777777777783,160.11111111111111
454,794954,,,,,,,,-0.59375,0.15234375,0.23828125,-0.724609375,-0.560546875,0.513671875,35.10000000000002,-18.26666666666665,159.6888888888889
455,794955,,,,,,,,-0.39453125,0.22265625,0.5078125,-0.52734375,-0.6640625,0.45703125,35.322222222222194,-18.855555555555554,159.24444444444444
456,794956,,,,,,,,0.03515625,0.16796875,0.28515625,-0.291015625,-0.572265625,0.384765625,35.5888888888889,-19.355555555555554,158.8111111111111
457,794957,,,,,,,,0.66015625,-0.19921875,-0.2265625,-0.115234375,-0.216796875,0.203125,35.73333333333335,-19.644444444444446,158.53333333333333
458,794958,,,,,,,,0.9296875,-0.41015625,-0.19140625,0.013671875,0.205078125,-0.091796875,35.72222222222223,-19.68888888888887,158.51111111111112
459,794959,,,,,,,,1.56640625,-0.78125,-0.16796875,0.125,0.5703125,-0.462890625,35.55555555555554,-19.47777777777776,158.7888888888889
460,794960,36.01282633333334,129.322082,313.8991147466736,47.31122839333776,0.2,65535.0,,0.984375,-0.48046875,0.359375,0.2421875,0.712890625,-0.802734375,35.333333333333314,-19.044444444444423,159.36666666666667
461,794961,,,,,,,,0.44921875,-0.0546875,0.66015625,0.37109375,0.634765625,-1.005859375,35.122222222222206,-18.411111111111097,160.13333333333333
462,794962,,,,,,,,0.46484375,0.04296875,-0.1484375,0.431640625,0.486328125,-1.1640625,35.0,-17.69999999999999,160.98888888888888
463,794963,,,,,,,,0.54296875,-0.05859375,-0.140625,0.453125,0.341796875,-1.369140625,34.98888888888888,-16.899999999999977,161.93333333333334
464,794964,,,,,,,,0.44921875,-0.13671875,0.328125,0.61328125,0.169921875,-1.62109375,35.07777777777778,-15.98888888888888,162.98888888888888
465,794965,,,,,,,,-0.109375,-0.1875,0.5703125,0.951171875,0.048828125,-1.80078125,35.27777777777777,-14.866666666666674,164.17777777777778
466,794966,,,,,,,,-1.17578125,-0.09765625,0.5859375,1.37109375,0.060546875,-1.80859375,35.47777777777776,-13.52222222222224,165.37777777777777
467,794967,,,,,,,,-1.34375,-0.28515625,0.40234375,1.68359375,-0.01953125,-1.689453125,35.68888888888887,-11.877777777777794,166.64444444444445
468,794968,,,,,,,,-1.5,-0.16015625,0.234375,1.796875,-0.240234375,-1.580078125,35.93333333333334,-10.222222222222229,167.76666666666668
469,794969,,,,,,,,-1.5859375,-0.08203125,0.1171875,1.75390625,-0.51171875,-1.51953125,36.27777777777777,-8.588888888888903,168.8111111111111
470,794970,36.012825666666664,129.3220821666667,313.9141422418432,47.23725610425233,0.1,65535.0,,-1.109375,0.0078125,1.28515625,1.720703125,-0.767578125,-1.505859375,36.75555555555553,-7.0,169.82222222222222
471,794971,,,,,,,,-0.73046875,-0.2578125,1.93359375,1.83203125,-1.001953125,-1.57421875,37.333333333333314,-5.366666666666674,170.85555555555555
472,794972,,,,,,,,-0.59375,-0.33984375,2.25,2.0078125,-1.255859375,-1.720703125,38.04444444444442,-3.566666666666663,172.0
473,794973,,,,,,,,-0.50390625,-0.48046875,1.859375,2.08203125,-1.470703125,-1.95703125,38.822222222222194,-1.6777777777778056,173.24444444444444
474,794974,,,,,,,,-0.359375,-0.1953125,0.3828125,1.947265625,-1.59375,-2.271484375,39.74444444444447,0.5777777777777828,174.87777777777777
475,794975,,,,,,,,-0.28515625,-0.2109375,-0.01171875,1.634765625,-1.71484375,-2.673828125,40.633333333333326,2.8222222222221944,176.77777777777777
476,794976,,,,,,,,-0.28125,-0.19140625,-0.0859375,1.228515625,-1.89453125,-3.134765625,41.53333333333336,5.155555555555566,179.0888888888889
477,794977,,,,,,,,0.0703125,-0.3125,-0.5,0.75390625,-2.0546875,-3.66015625,42.39999999999998,7.5,181.75555555555556
478,794978,,,,,,,,-0.23046875,-0.4921875,-0.28125,0.306640625,-2.048828125,-4.1796875,43.22222222222223,10.133333333333326,185.16666666666666
479,794979,,,,,,,,-0.875,-0.59765625,-0.109375,-0.05859375,-1.951171875,-4.61328125,43.844444444444434,12.800000000000011,188.93333333333334
480,794980,36.01282533333333,129.3220821666667,313.9141435638266,47.200269691154865,0.2,65535.0,,-1.46484375,-0.8203125,-0.0625,-0.42578125,-2.0703125,-4.94921875,44.27777777777777,15.52222222222224,193.03333333333333
481,794981,,,,,,,,-0.6328125,-0.87890625,-0.00390625,-0.80859375,-2.474609375,-5.359375,44.644444444444446,18.19999999999999,197.33333333333334
482,794982,,,,,,,,-0.5625,-0.74609375,0.7734375,-1.072265625,-2.958984375,-5.904296875,45.02222222222224,21.333333333333314,202.57777777777778
483,794983,,,,,,,,-2.09765625,0.03515625,0.75390625,-1.171875,-3.310546875,-6.26171875,45.30000000000001,24.666666666666686,208.17777777777778
484,794984,,,,,,,,-2.2734375,0.44921875,-0.01171875,-1.251953125,-3.564453125,-6.46875,45.43333333333334,28.177777777777806,214.07777777777778
485,794985,,,,,,,,-2.328125,0.7265625,-0.19140625,-1.494140625,-4.146484375,-6.55078125,45.47777777777776,31.655555555555566,219.98888888888888
486,794986,,,,,,,,-1.73046875,0.68359375,-0.3984375,-1.865234375,-4.8125,-6.4453125,45.55555555555554,35.46666666666664,226.72222222222223
487,794987,,,,,,,,-0.87890625,0.75390625,-0.2890625,-2.283203125,-5.53515625,-6.240234375,45.69999999999999,39.06666666666666,233.38888888888889
488,794988,,,,,,,,-1.671875,3.55078125,0.8515625,-2.431640625,-6.51953125,-5.42578125,46.10000000000002,42.56666666666666,240.0888888888889
489,794989,,,,,,,,-3.14453125,5.68359375,0.22265625,-2.224609375,-6.806640625,-3.46875,47.07777777777778,46.133333333333326,246.8777777777778
490,794990,36.012826000000004,129.32208183333333,313.88409122086114,47.27424144405855,0.1,65535.0,,-2.78125,5.9609375,-1.078125,-1.716796875,-5.701171875,-1.09375,48.51111111111112,48.89999999999998,252.14444444444445
491,794991,,,,,,,,-0.8359375,4.3515625,-3.328125,-1.23828125,-3.318359375,0.359375,49.94444444444446,50.42222222222222,255.22222222222223
492,794992,,,,,,,,0.9140625,0.71484375,-3.87109375,-0.900390625,-0.76171875,0.697265625,50.96666666666664,50.677777777777806,256.4222222222222
493,794993,,,,,,,,0.78515625,-0.01171875,-2.765625,-0.666015625,1.041015625,0.49609375,51.177777777777806,49.888888888888914,255.97777777777776
494,794994,,,,,,,,0.5703125,-0.15625,-1.61328125,-0.517578125,2.1015625,0.1171875,50.72222222222223,48.57777777777778,254.72222222222223
495,794995,,,,,,,,0.34375,-0.37109375,-1.05078125,-0.423828125,2.986328125,-0.26171875,49.71111111111111,47.0,253.04444444444445
496,794996,,,,,,,,0.4765625,-0.1171875,-0.390625,-0.33203125,3.740234375,-0.634765625,48.22222222222223,45.388888888888914,251.2111111111111
497,794997,,,,,,,,0.55078125,0.25390625,-0.5625,-0.263671875,4.232421875,-1.02734375,46.26666666666665,43.822222222222194,249.33333333333331
498,794998,,,,,,,,-0.05078125,0.64453125,-0.484375,-0.291015625,4.328125,-1.275390625,44.01111111111112,42.43333333333334,247.6222222222222
499,794999,,,,,,,,-1.37890625,0.69921875,0.61328125,-0.439453125,3.91796875,-1.314453125,41.80000000000001,41.27777777777777,246.24444444444444
500,795000,36.01282666666667,129.32208183333333,313.884088578205,47.34821426920011,0.0,65535.0,166.0,-2.78125,5.9609375,-1.078125,-0.673828125,2.595703125,-1.12890625,48.51111111111112,48.89999999999998,252.14444444444445
501,795001,,,,,,,,-2.78125,5.9609375,-1.078125,-0.673828125,2.595703125,-1.12890625,48.51111111111112,48.89999999999998,252.14444444444445
502,795002,,,,,,,,-2.78125,5.9609375,-1.078125,-0.673828125,2.595703125,-1.12890625,48.51111111111112,48.89999999999998,252.14444444444445
503,795003,,,,,,,,-2.78125,5.9609375,-1.078125,-0.673828125,2.595703125,-1.12890625,48.51111111111112,48.89999999999998,252.14444444444445
504,795004,,,,,,,,-2.78125,5.9609375,-1.078125,-0.673828125,2.595703125,-1.12890625,48.51111111111112,48.89999999999998,252.14444444444445
505,795005,,,,,,,,-2.78125,5.9609375,-1.078125,-0.673828125,2.595703125,-1.12890625,48.51111111111112,48.89999999999998,252.14444444444445
506,795006,,,,,,,,-2.78125,5.9609375,-1.078125,-0.673828125,2.595703125,-1.12890625,48.51111111111112,48.89999999999998,252.14444444444445
507,795007,,,,,,,,-2.78125,5.9609375,-1.078125,-0.673828125,2.595703125,-1.12890625,48.51111111111112,48.89999999999998,252.14444444444445
508,795008,,,,,,,,-2.78125,5.9609375,-1.078125,-0.673828125,2.595703125,-1.12890625,48.51111111111112,48.89999999999998,252.14444444444445
509,795009,,,,,,,,-2.78125,5.9609375,-1.078125,-0.673828125,2.595703125,-1.12890625,48.51111111111112,48.89999999999998,252.14444444444445
510,795010,36.012827333333334,129.32208166666666,313.86906108827793,47.42218655783884,0.0,65535.0,,-0.86328125,-0.75390625,0.0625,1.119140625,2.267578125,5.2578125,39.93333333333334,40.344444444444434,245.33333333333331
