time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,prediction
4080366,,,,,,,,0.6484375,-2.08203125,2.83984375,-1.083984375,-0.443359375,0.09375,0.703125,-11.6171875,4.20703125,
4080367,,,,,,,,-0.4921875,-3.17578125,3.609375,-0.619140625,-0.30078125,0.06640625,-0.4453125,-12.73046875,4.8984375,
4080368,,,,,,,,-0.796875,-4.05859375,3.5234375,-0.41796875,-0.21484375,0.044921875,-0.75,-13.61328125,4.78125,
4080369,,,,,,,,-0.63671875,-3.55078125,2.734375,-0.017578125,-0.015625,-0.017578125,-0.59765625,-13.11328125,3.9765625,
4080370,36.01252433,129.3192443,58.08628218,13.79612318,1.2,330,,-0.53125,-2.59375,2.3671875,-0.0390625,-0.05078125,-0.048828125,-0.484375,-12.16015625,3.6328125,
4080371,,,,,,,,-0.26953125,-1.1015625,1.84765625,0.173828125,0.083984375,-0.05078125,-0.21484375,-10.6640625,3.13671875,
4080372,,,,,,,,-0.0390625,-0.6796875,1.68359375,0.033203125,-0.154296875,-0.013671875,0.015625,-10.2421875,2.98046875,
4080373,,,,,,,,0.3046875,-0.5625,1.484375,0.09375,-0.369140625,0.0390625,0.359375,-10.12890625,2.7890625,
4080374,,,,,,,,0.6484375,-0.5546875,1.2421875,0.265625,-0.39453125,0.08984375,0.703125,-10.125,2.5625,
4080375,,,,,,,,0.65625,-0.02734375,0.7109375,0.423828125,-0.333984375,0.169921875,0.703125,-9.5859375,2.0625,
4080376,,,,,,,,0.6640625,0.27734375,0.53515625,0.43359375,-0.333984375,0.216796875,0.703125,-9.28125,1.91015625,
4080377,,,,,,,,0.52734375,1.12109375,0.15234375,0.283203125,-0.40625,0.310546875,0.55078125,-8.4375,1.56640625,
4080378,,,,,,,,0.48046875,1.765625,0.05859375,0.109375,-0.4921875,0.388671875,0.47265625,-7.79296875,1.48828125,
4080379,,,,,,,,0.51953125,2.5,-0.2265625,0.044921875,-0.53515625,0.427734375,0.47265625,-7.0625,1.21875,
4080380,36.01252517,129.3192433,57.99613214,13.88858861,1.3,327,,0.515625,2.80859375,-0.37890625,-0.0390625,-0.05078125,-0.048828125,-0.484375,-12.16015625,3.6328125,
4080381,,,,,,,,0.5234375,3.2265625,-0.69921875,0.142578125,-0.44140625,0.416015625,0.3984375,-6.3359375,0.76171875,
4080382,,,,,,,,0.61328125,3.34375,-0.79296875,0.150390625,-0.40234375,0.408203125,0.47265625,-6.21875,0.68359375,
4080383,,,,,,,,0.8359375,3.57421875,-0.84765625,0.166015625,-0.37109375,0.40625,0.6640625,-5.984375,0.64453125,
4080384,,,,,,,,1.12109375,3.71875,-0.83984375,0.16796875,-0.3984375,0.419921875,0.89453125,-5.83984375,0.68359375,
4080385,,,,,,,,1.34375,3.7890625,-1.046875,0.171875,-0.37890625,0.435546875,1.0859375,-5.76171875,0.4921875,
4080386,,,,,,,,1.4765625,3.75,-1.16796875,0.17578125,-0.369140625,0.439453125,1.203125,-5.80078125,0.37890625,
4080387,,,,,,,,1.69140625,3.625,-1.27734375,0.1796875,-0.318359375,0.455078125,1.35546875,-5.9140625,0.30078125,
4080388,,,,,,,,1.84375,3.3203125,-1.25390625,0.2109375,-0.24609375,0.451171875,1.46875,-6.21875,0.33984375,
4080389,,,,,,,,1.875,3.03515625,-1.24609375,0.244140625,-0.18359375,0.43359375,1.46875,-6.48828125,0.37890625,
