time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,prediction
4136964,,,,,,,,-0.07421875,2.77734375,-0.81640625,0.1953125,-0.07421875,0.34375,0.12890625,-6.41015625,0.64453125,2
4136965,,,,,,,,-0.00390625,3.234375,-0.76171875,0.2265625,-0.03515625,0.353515625,0.28125,-6.2578125,0.76171875,2
4136966,,,,,,,,0.2578125,3.390625,-0.66015625,0.208984375,0.009765625,0.37109375,0.4375,-6.18359375,0.80078125,2
4136967,,,,,,,,0.48828125,3.49609375,-0.80859375,0.154296875,0.037109375,0.37109375,0.62890625,-6.0625,0.68359375,3
4136968,,,,,,,,0.671875,3.61328125,-1.015625,0.107421875,0.021484375,0.390625,0.78125,-5.94921875,0.4921875,2
4136969,,,,,,,,1.0546875,3.765625,-1.4453125,0.0546875,-0.013671875,0.404296875,1.125,-5.80078125,0.0703125,2
4136970,36.0125235,129.3192305,56.83921567,13.70364899,1.4,322,,1.4375,3.765625,-1.65234375,0.06640625,-0.021484375,0.419921875,1.46875,-5.796875,-0.12109375,2
4136971,,,,,,,,1.66796875,3.796875,-1.62109375,0.12109375,-0.01171875,0.41796875,1.66015625,-5.76171875,-0.08203125,2
4136972,,,,,,,,1.76953125,3.7578125,-1.5234375,0.169921875,-0.001953125,0.40625,1.69921875,-5.80078125,0.03125,2
4136973,,,,,,,,1.6875,3.48828125,-1.4609375,0.21484375,-0.017578125,0.380859375,1.5859375,-6.06640625,0.109375,2
4136974,,,,,,,,1.7265625,3.2890625,-1.5234375,0.224609375,-0.029296875,0.345703125,1.5859375,-6.2578125,0.0703125,2
4136975,,,,,,,,1.55859375,3.08984375,-1.515625,0.203125,0.009765625,0.298828125,1.39453125,-6.44921875,0.109375,2
4136976,,,,,,,,1.54296875,3.05078125,-1.4453125,0.19921875,0.046875,0.275390625,1.35546875,-6.484375,0.1875,2
4136977,,,,,,,,1.40625,2.8046875,-1.5,0.201171875,0.13671875,0.232421875,1.203125,-6.72265625,0.1484375,2
4136978,,,,,,,,1.3515625,2.421875,-1.44921875,0.234375,0.224609375,0.201171875,1.125,-7.1015625,0.22265625,2
4136979,,,,,,,,1.453125,1.53515625,-1.2421875,0.267578125,0.30078125,0.1796875,1.203125,-7.9765625,0.453125,2
4136980,36.01252467,129.3192293,56.7340405,13.83310075,1.5,321,,1.4375,0.8046875,-1.03515625,0.06640625,-0.021484375,0.419921875,1.1640625,-8.71484375,0.68359375,2
4136981,,,,,,,,1.19140625,-0.86328125,-0.8828125,0.30859375,0.44140625,0.099609375,0.89453125,-10.3515625,0.875,2
4136982,,,,,,,,1.0546875,-1.140625,-0.875,0.314453125,0.501953125,0.08203125,0.359375,-11.01171875,1.296875,2
4136983,,,,,,,,0.52734375,-1.6015625,-0.27734375,0.306640625,0.529296875,0.08203125,0.20703125,-11.08984375,1.52734375,2
4136984,,,,,,,,-0.4453125,-1.42578125,0.03515625,0.283203125,0.626953125,0.0703125,-0.7890625,-10.890625,1.87109375,2
4136985,,,,,,,,-0.9296875,-1.23828125,0.12890625,0.271484375,0.68359375,0.0703125,-1.2890625,-10.69921875,1.98828125,2
4136986,,,,,,,,-0.875,-1.27734375,0.10546875,0.263671875,0.74609375,0.048828125,-1.25,-10.734375,1.98828125,2
4136987,,,,,,,,-0.859375,-1.36328125,-0.265625,0.306640625,0.8125,0.033203125,-1.25,-10.8125,1.640625,2
4136988,,,,,,,,-0.8515625,-1.41015625,-0.51171875,0.359375,0.853515625,0.029296875,-1.25,-10.85546875,1.41015625,2
4136989,,,,,,,,-0.7890625,-1.6484375,-0.81640625,0.484375,0.857421875,0.0234375,-1.2109375,-11.08984375,1.14453125,2
4136990,36.01252533,129.3192282,56.62886569,13.90707289,1.3,317,,-0.7421875,-1.34765625,-0.78125,0.06640625,-0.021484375,0.419921875,-1.171875,-10.77734375,1.21875,2
