time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,prediction
2381824,,,,,,,,0.1015625,-0.046875,-0.09765625,0.04296875,0.033203125,-0.005859375,0.21875,-9.5078125,2.00390625,2
2381825,,,,,,,,0.0546875,-0.046875,-0.13671875,0.0546875,0.041015625,-0.00390625,0.21875,-9.46875,2.00390625,2
2381826,,,,,,,,0.0625,-0.046875,-0.05859375,0.05078125,0.046875,0,0.21875,-9.5078125,2.04296875,2
2381827,,,,,,,,0.09375,-0.0390625,-0.05859375,0.048828125,0.046875,-0.009765625,0.2578125,-9.5078125,2.04296875,2
2381828,,,,,,,,0.0078125,0.03125,-0.09765625,0.056640625,0.048828125,-0.009765625,0.1796875,-9.4296875,2.00390625,2
2381829,,,,,,,,0.046875,0.03125,-0.2109375,0.060546875,0.0546875,-0.009765625,0.21875,-9.4296875,1.890625,2
2381830,36.01294967,129.3187972,17.77436696,60.99061118,0,65535,,0.0859375,0.03125,-0.171875,0.03515625,0.015625,-0.00390625,0.2578125,-9.4296875,1.9296875,2
2381831,,,,,,,,0.078125,-0.0078125,-0.10546875,0.056640625,0.05859375,-0.0078125,0.2578125,-9.46875,2.00390625,2
2381832,,,,,,,,0.078125,-0.046875,-0.10546875,0.048828125,0.064453125,-0.009765625,0.2578125,-9.5078125,2.00390625,2
2381833,,,,,,,,0.0390625,-0.0859375,-0.06640625,0.048828125,0.068359375,-0.00390625,0.21875,-9.55078125,2.04296875,2
2381834,,,,,,,,0,-0.0859375,-0.13671875,0.064453125,0.0703125,0.013671875,0.1796875,-9.546875,1.96484375,2
2381835,,,,,,,,-0.0390625,-0.0078125,-0.2578125,0.0625,0.068359375,0.013671875,0.140625,-9.47265625,1.8515625,2
2381836,,,,,,,,-0.0390625,-0.0078125,-0.171875,0.056640625,0.064453125,0.005859375,0.140625,-9.46875,1.9296875,2
2381837,,,,,,,,-0.07421875,-0.046875,-0.13671875,0.048828125,0.06640625,-0.005859375,0.10546875,-9.51171875,1.96484375,2
2381838,,,,,,,,-0.07421875,-0.0078125,-0.13671875,0.044921875,0.076171875,-0.0078125,0.10546875,-9.47265625,1.96484375,2
2381839,,,,,,,,-0.07421875,-0.0078125,-0.2109375,0.056640625,0.0703125,0.01171875,0.10546875,-9.46875,1.890625,2
2381840,36.01294967,129.3187972,17.77436696,60.99061118,0,65535,,-0.07421875,0.03125,-0.21875,0.03515625,0.015625,-0.00390625,0.2578125,-9.4296875,1.9296875,2
2381841,,,,,,,,-0.06640625,-0.046875,-0.1796875,0.064453125,0.0859375,0.00390625,0.10546875,-9.5078125,1.9296875,2
2381842,,,,,,,,-0.05859375,-0.0078125,-0.171875,0.056640625,0.091796875,0.0078125,0.10546875,-9.46875,1.9296875,2
2381843,,,,,,,,-0.06640625,-0.046875,-0.13671875,0.05078125,0.08984375,0.005859375,0.10546875,-9.51171875,1.96484375,2
2381844,,,,,,,,-0.09765625,-0.046875,-0.171875,0.052734375,0.099609375,0.015625,0.06640625,-9.5078125,1.9296875,2
2381845,,,,,,,,-0.12890625,0.03125,-0.171875,0.0546875,0.1015625,0.01171875,0.02734375,-9.4296875,1.9296875,2
2381846,,,,,,,,-0.16796875,-0.015625,-0.171875,0.05078125,0.09765625,0.0078125,-0.01171875,-9.46875,1.9296875,2
2381847,,,,,,,,-0.12109375,-0.046875,-0.12890625,0.048828125,0.09765625,0.00390625,0.02734375,-9.5078125,1.96484375,2
2381848,,,,,,,,-0.04296875,-0.046875,-0.14453125,0.046875,0.09765625,-0.001953125,0.10546875,-9.51171875,1.96484375,2
2381849,,,,,,,,-0.03515625,-0.0078125,-0.1640625,0.044921875,0.08984375,0.005859375,0.10546875,-9.46875,1.9296875,2
2381850,36.0129495,129.318797,17.75934217,60.97211794,0,65535,,-0.03515625,0.03125,-0.203125,0.03515625,0.015625,-0.00390625,0.10546875,-9.43359375,1.890625,2
2381851,,,,,,,,-0.17578125,0.0234375,-0.2421875,0.044921875,0.09765625,0.025390625,-0.05078125,-9.43359375,1.8515625,2
2381852,,,,,,,,-0.2109375,-0.046875,-0.203125,0.044921875,0.095703125,0.01953125,-0.0859375,-9.51171875,1.890625,2
2381853,,,,,,,,-0.234375,-0.015625,-0.15625,0.033203125,0.09375,0.01953125,-0.125,-9.47265625,1.9296875,2
