time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,prediction
2405055,,,,,,,,1.2421875,-5.19921875,-0.6796875,-0.189453125,0.130859375,0.482421875,0.6015625,-14.328125,1.9296875,3
2405056,,,,,,,,1.18359375,-5.30859375,0.17578125,-0.099609375,0.20703125,0.83203125,0.48828125,-14.44921875,2.76953125,3
2405057,,,,,,,,-0.07421875,-6.08203125,3.2421875,0.095703125,0.201171875,1.154296875,-0.85546875,-15.2109375,5.8359375,2
2405058,,,,,,,,-2.17578125,-8.578125,4.7734375,-0.072265625,-0.025390625,1.044921875,-3.11328125,-17.703125,7.3671875,2
2405059,,,,,,,,-2.94140625,-7.5546875,6.16015625,-0.3125,-0.095703125,0.888671875,-3.91796875,-16.67578125,8.74609375,2
2405060,36.01296117,129.3188237,20.16331107,62.26664761,1.4,53,,-1.26171875,-4.54296875,4.90625,-0.818359375,-0.119140625,0.29296875,-2.30859375,-13.68359375,7.40625,2
2405061,,,,,,,,0.20703125,-2.609375,3.78125,-0.587890625,-0.14453125,0.083984375,-0.85546875,-11.76953125,6.21875,2
2405062,,,,,,,,0.28515625,-2.25,3.421875,-0.404296875,-0.169921875,-0.05859375,-0.77734375,-11.421875,5.8359375,2
2405063,,,,,,,,0.16015625,-1.859375,2.6015625,-0.072265625,-0.20703125,-0.716796875,-0.85546875,-11.0390625,4.9921875,2
2405064,,,,,,,,0.47265625,-2.02734375,2.1484375,-0.154296875,-0.130859375,-1.09765625,-0.39453125,-11.23046875,4.53125,2
2405065,,,,,,,,0.5546875,-2.34765625,1.8671875,-0.369140625,-0.10546875,-0.9140625,-0.203125,-11.5703125,4.2265625,2
2405066,,,,,,,,0.74609375,-2.83984375,1.99609375,-0.400390625,-0.107421875,-0.765625,0.02734375,-12.0703125,4.33984375,2
2405067,,,,,,,,1.03515625,-2.59375,2.07421875,-0.3359375,-0.111328125,-0.431640625,0.37109375,-11.84375,4.37890625,2
2405068,,,,,,,,0.921875,-1.88671875,1.4453125,-0.189453125,-0.173828125,-0.19921875,0.296875,-11.1484375,3.7265625,2
